"activity","time","p","p_peak","p_smooth"
"Playing basketball",1440,1.76317068142559e-05,0.00843679668709943,0.00843679668709943
"Playing basketball",1445,1.90484571752295e-05,0.00911471374174586,0.00888874139019705
"Playing basketball",1450,1.90484571752295e-05,0.00911471374174586,0.00911471374174586
"Playing basketball",1455,1.90484571752295e-05,0.00911471374174586,0.00911471374174586
"Playing basketball",1460,1.90484571752295e-05,0.00911471374174586,0.00911471374174586
"Playing basketball",1465,1.90484571752295e-05,0.00911471374174586,0.00911471374174586
"Playing basketball",1470,1.90484571752295e-05,0.00911471374174586,0.00911471374174586
"Playing basketball",1475,1.90484571752295e-05,0.00911471374174586,0.00911471374174586
"Playing basketball",1480,1.90484571752295e-05,0.00911471374174586,0.00911471374174586
"Playing basketball",1485,1.90484571752295e-05,0.00911471374174586,0.00911471374174586
"Playing basketball",1490,1.90484571752295e-05,0.00911471374174586,0.00911471374174586
"Playing basketball",1495,1.90484571752295e-05,0.00911471374174586,0.00911471374174586
"Playing basketball",1500,1.90484571752295e-05,0.00911471374174586,0.00777942201365058
"Playing basketball",1505,1.06767469867133e-05,0.00510883855746004,0.00644413028555531
"Playing basketball",1510,1.06767469867133e-05,0.00510883855746004,0.00452771562983157
"Playing basketball",1515,7.03335383775144e-06,0.00336546977457462,0.00394659270220309
"Playing basketball",1520,7.03335383775144e-06,0.00336546977457462,0.0030471311679951
"Playing basketball",1525,5.03750641353246e-06,0.00241045395483605,0.00272879256141557
"Playing basketball",1530,5.03750641353246e-06,0.00241045395483605,0.00241045395483605
"Playing basketball",1535,5.03750641353246e-06,0.00241045395483605,0.00241045395483605
"Playing basketball",1540,5.03750641353246e-06,0.00241045395483605,0.00241045395483605
"Playing basketball",1545,5.03750641353246e-06,0.00241045395483605,0.00241045395483605
"Playing basketball",1550,5.03750641353246e-06,0.00241045395483605,0.00241045395483605
"Playing basketball",1555,5.03750641353246e-06,0.00241045395483605,0.00241045395483605
"Playing basketball",1560,5.03750641353246e-06,0.00241045395483605,0.00241045395483605
"Playing basketball",1565,5.03750641353246e-06,0.00241045395483605,0.00241045395483605
"Playing basketball",1570,5.03750641353246e-06,0.00241045395483605,0.00160696930322403
"Playing basketball",1575,0,0,0.000803484651612017
"Playing basketball",1580,0,0,0
"Playing basketball",1585,0,0,0
"Playing basketball",1590,0,0,0
"Playing basketball",1595,0,0,0
"Playing basketball",1600,0,0,0
"Playing basketball",1605,0,0,0
"Playing basketball",1610,0,0,0
"Playing basketball",1615,0,0,0
"Playing basketball",180,0,0,0
"Playing basketball",185,0,0,0
"Playing basketball",190,0,0,0
"Playing basketball",195,0,0,0
"Playing basketball",200,0,0,0
"Playing basketball",205,0,0,0
"Playing basketball",210,0,0,0
"Playing basketball",215,0,0,0
"Playing basketball",220,0,0,0
"Playing basketball",225,0,0,0
"Playing basketball",230,0,0,0
"Playing basketball",235,0,0,0.000864569158345004
"Playing basketball",240,5.42048024360815e-06,0.00259370747503501,0.00172913831669001
"Playing basketball",245,5.42048024360815e-06,0.00259370747503501,0.00259370747503501
"Playing basketball",250,5.42048024360815e-06,0.00259370747503501,0.00259370747503501
"Playing basketball",255,5.42048024360815e-06,0.00259370747503501,0.00259370747503501
"Playing basketball",260,5.42048024360815e-06,0.00259370747503501,0.00259370747503501
"Playing basketball",265,5.42048024360815e-06,0.00259370747503501,0.00259370747503501
"Playing basketball",270,5.42048024360815e-06,0.00259370747503501,0.00259370747503501
"Playing basketball",275,5.42048024360815e-06,0.00259370747503501,0.00259370747503501
"Playing basketball",280,5.42048024360815e-06,0.00259370747503501,0.00259370747503501
"Playing basketball",285,5.42048024360815e-06,0.00259370747503501,0.00259370747503501
"Playing basketball",290,5.42048024360815e-06,0.00259370747503501,0.00259370747503501
"Playing basketball",295,5.42048024360815e-06,0.00259370747503501,0.00259370747503501
"Playing basketball",300,5.42048024360815e-06,0.00259370747503501,0.00259370747503501
"Playing basketball",305,5.42048024360815e-06,0.00259370747503501,0.00259370747503501
"Playing basketball",310,5.42048024360815e-06,0.00259370747503501,0.00259370747503501
"Playing basketball",315,5.42048024360815e-06,0.00259370747503501,0.00328092311683986
"Playing basketball",320,9.72902950603188e-06,0.00465535440044955,0.00396813875864471
"Playing basketball",325,9.72902950603188e-06,0.00465535440044955,0.00633491135603228
"Playing basketball",330,2.02591359849376e-05,0.00969402526719774,0.00880320155444922
"Playing basketball",335,2.52041573507748e-05,0.0120602249957004,0.0119147249766382
"Playing basketball",340,2.92369555923443e-05,0.0139899246670166,0.0137878808234509
"Playing basketball",345,3.20030250224362e-05,0.0153134928076358,0.0148723034274294
"Playing basketball",350,3.20030250224362e-05,0.0153134928076358,0.0153134928076358
"Playing basketball",355,3.20030250224362e-05,0.0153134928076358,0.0162711098412093
"Playing basketball",360,3.80068757975023e-05,0.0181863439083563,0.0195815443133526
"Playing basketball",365,5.27580386391163e-05,0.0252447962240657,0.023530287128385
"Playing basketball",370,5.67599599759631e-05,0.027159721252733,0.0265214129098439
"Playing basketball",375,5.67599599759631e-05,0.027159721252733,0.027159721252733
"Playing basketball",380,5.67599599759631e-05,0.027159721252733,0.027159721252733
"Playing basketball",385,5.67599599759631e-05,0.027159721252733,0.027757786991077
"Playing basketball",390,6.05095773290486e-05,0.0289539184677652,0.0277025173904504
"Playing basketball",395,5.64134431295351e-05,0.0269939124508532,0.0316201837830229
"Playing basketball",400,8.13220590018374e-05,0.0389127204304504,0.0349397844372513
"Playing basketball",405,8.13220590018374e-05,0.0389127204304504,0.038471531050244
"Playing basketball",410,7.85559895717455e-05,0.0375891522898313,0.0382168546504351
"Playing basketball",415,7.97253464886126e-05,0.0381486912310236,0.0381247744799391
"Playing basketball",420,8.0744755566729e-05,0.0386364799189626,0.0355723526143185
"Playing basketball",425,6.25533920208056e-05,0.0299318866929695,0.0320780301693363
"Playing basketball",430,5.7817433633983e-05,0.0276657238960768,0.027777878271269
"Playing basketball",435,5.37846353924135e-05,0.0257360242247606,0.0258086916560746
"Playing basketball",440,5.02074309827425e-05,0.0240243268473866,0.0272261985369242
"Playing basketball",445,6.67045977996949e-05,0.0319182445386254,0.0347280018226418
"Playing basketball",450,0.000100817745594386,0.0482414340819134,0.0396037640624832
"Playing basketball",455,8.07763827415384e-05,0.0386516135669109,0.0426469842421441
"Playing basketball",460,8.57842916582853e-05,0.0410479050776082,0.0426984951342672
"Playing basketball",465,0.000101140696940023,0.0483959667582826,0.0459549420675934
"Playing basketball",470,0.000101192917493069,0.0484209543668893,0.0484126251640204
"Playing basketball",475,0.000101192917493069,0.0484209543668893,0.0475386623835859
"Playing basketball",480,9.5661322688387e-05,0.0457740784169791,0.0494550316912719
"Playing basketball",485,0.000113207736517673,0.0541700622899472,0.0594769409071169
"Playing basketball",490,0.000164026018099748,0.0784866820144245,0.0707783034404751
"Playing basketball",495,0.000166516050441093,0.0796781660170535,0.0802334100511842
"Playing basketball",500,0.000172487226295755,0.0825353821220746,0.0815829767537342
"Playing basketball",505,0.000172487226295755,0.0825353821220746,0.0825353821220746
"Playing basketball",510,0.000172487226295755,0.0825353821220746,0.0853460383889514
"Playing basketball",515,0.000190108843512986,0.0909673509227052,0.0887386407063281
"Playing basketball",520,0.000193757397291631,0.0927131890742045,0.0929698003236263
"Playing basketball",525,0.000199014794266165,0.0952288609739693,0.0947671460081349
"Playing basketball",530,0.000201377435134346,0.0963593879762308,0.0932990107023793
"Playing basketball",535,0.000184552814473728,0.088308783156938,0.0991476276163107
"Playing basketball",540,0.000235683130313548,0.112774711715763,0.105678700727524
"Playing basketball",545,0.000242324480754918,0.115952607309871,0.11578278450683
"Playing basketball",550,0.000247901114580029,0.118621034494857,0.115778162646015
"Playing basketball",555,0.000235654153215536,0.112760846133317,0.11877623451519
"Playing basketball",560,0.00026112111394374,0.124946822917395,0.12398653888734
"Playing basketball",565,0.000280567502965299,0.134251947611306,0.14153803909888
"Playing basketball",570,0.000345694581125845,0.165415346767938,0.150610529898467
"Playing basketball",575,0.00031800176561262,0.152164295316157,0.158233524415576
"Playing basketball",580,0.000328360430550434,0.157120931162634,0.156589281124726
"Playing basketball",585,0.00033538587627822,0.160482616895388,0.156515581745626
"Playing basketball",590,0.000317539701907799,0.151943197178856,0.152872176226743
"Playing basketball",595,0.000305517830344382,0.146190714605985,0.159789637014112
"Playing basketball",600,0.000378755407994619,0.181234999257493,0.166020790660025
"Playing basketball",605,0.000356606380271871,0.170636658116596,0.183866359040358
"Playing basketball",610,0.000417401940375236,0.199727419746985,0.19160131478361
"Playing basketball",615,0.000427250284762763,0.204439866487248,0.207882454239143
"Playing basketball",620,0.000458682187522593,0.219480076483194,0.219644514206746
"Playing basketball",625,0.000491145044744786,0.235013599649796,0.244513075816416
"Playing basketball",630,0.000583165569955458,0.279045551316259,0.254890703858444
"Playing basketball",635,0.000523745493603285,0.250612960609279,0.260909345262214
"Playing basketball",640,0.000528879361898715,0.253069523861105,0.258737914936176
"Playing basketball",645,0.000569551627023247,0.272531260338145,0.267441670623101
"Playing basketball",650,0.000578314333227958,0.276724227670052,0.275072278012038
"Playing basketball",655,0.000576720018946484,0.275961346027915,0.28185990862685
"Playing basketball",660,0.0006121071788763,0.292894152182583,0.283388317073366
"Playing basketball",665,0.000587896802956998,0.2813094530096,0.286361663904672
"Playing basketball",670,0.000595361636682812,0.284881386521832,0.285282717216221
"Playing basketball",675,0.000605342642861795,0.28965731211723,0.293031735190046
"Playing basketball",680,0.000636479843919145,0.304556506931076,0.304224997798703
"Playing basketball",685,0.000665538623967304,0.318461174347802,0.315126328215125
"Playing basketball",690,0.000673689339688657,0.322361303366497,0.312797716831325
"Playing basketball",695,0.000621880442727123,0.297570672779676,0.311612630401103
"Playing basketball",700,0.000658108636996356,0.314905915057136,0.314174915324982
"Playing basketball",705,0.000689753774412385,0.330048158138134,0.326066309296024
"Playing basketball",710,0.000696434416191063,0.333244854692802,0.334756035363773
"Playing basketball",715,0.000712589516886593,0.340975093260381,0.361723723632211
"Playing basketball",720,0.000858829689350955,0.410951222943448,0.392339669099724
"Playing basketball",725,0.000888383349303268,0.425092691095342,0.420533225260785
"Playing basketball",730,0.000889351101189034,0.425555761743566,0.423980792199238
"Playing basketball",735,0.000880444465101425,0.421293923758806,0.417636599611469
"Playing basketball",740,0.000848607964937864,0.406060113332036,0.410191343649332
"Playing basketball",745,0.000842672518611994,0.403219993857155,0.409286963952469
"Playing basketball",750,0.000874774389743948,0.418580784668217,0.410488418085113
"Playing basketball",755,0.000856140570428976,0.409664475729966,0.418352440082431
"Playing basketball",760,0.000891976585800053,0.426812059849111,0.426357422536287
"Playing basketball",765,0.00092496221893348,0.442595732029785,0.436910217171736
"Playing basketball",770,0.000922302096414707,0.441322859636313,0.444678519818525
"Playing basketball",775,0.000940680533444791,0.450116967789479,0.454183620849383
"Playing basketball",780,0.000984555152424059,0.471111035122356,0.45402003105016
"Playing basketball",785,0.000921276458076602,0.440832090238645,0.455280656002341
"Playing basketball",790,0.000948584114762656,0.453898842646022,0.44869610481792
"Playing basketball",795,0.000943272822070636,0.451357381569094,0.444658254228314
"Playing basketball",800,0.000895960855343907,0.428718538469826,0.436863178743838
"Playing basketball",805,0.0008997123128331,0.430513616192592,0.442519336485897
"Playing basketball",810,0.000978734521114182,0.468325854795271,0.440811028594422
"Playing basketball",815,0.000885250492747278,0.423593614795403,0.437161278689102
"Playing basketball",820,0.000876829936027333,0.419564366476634,0.42378991315455
"Playing basketball",825,0.000894901756539454,0.428211758191612,0.42583299621686
"Playing basketball",830,0.000898059753022656,0.429722863982335,0.436169072859586
"Playing basketball",835,0.00094163273253879,0.45057259640481,0.459091464642544
"Playing basketball",840,0.00103861538615078,0.496978933540487,0.480126646717908
"Playing basketball",845,0.00102994138187751,0.492828410208427,0.502772487943165
"Playing basketball",850,0.00108361250798714,0.51851012008058,0.530391794035631
"Playing basketball",855,0.00121177666720198,0.579836851817885,0.556444920713051
"Playing basketball",860,0.0011932833853206,0.570987790240689,0.576317332379529
"Playing basketball",865,0.00120820406181631,0.578127355080012,0.594571867000097
"Playing basketball",870,0.00132622482130508,0.63460045567959,0.633517492610606
"Playing basketball",875,0.00143745586378471,0.687824667072216,0.676504414141889
"Playing basketball",880,0.00147771374377154,0.707088119673861,0.702415548275023
"Playing basketball",885,0.00148867659199626,0.712333858078993,0.706846611980326
"Playing basketball",890,0.00146523674521094,0.701117858188123,0.70874770067883
"Playing basketball",895,0.00148963275988739,0.712791385769374,0.713277485242905
"Playing basketball",900,0.00151707641114361,0.725923211771217,0.714732898324611
"Playing basketball",905,0.00147436156510479,0.705484097433242,0.714618740237971
"Playing basketball",910,0.00148891703732511,0.712448911509453,0.721845071129581
"Playing basketball",915,0.00156238242680895,0.747602204446049,0.73456881895693
"Playing basketball",920,0.00155413404259499,0.743655340915287,0.746220161690243
"Playing basketball",925,0.00156196599181052,0.747402939709392,0.756767740461566
"Playing basketball",930,0.00162851125154901,0.779244940760019,0.762320550725292
"Playing basketball",935,0.00158894779698411,0.760313771706466,0.762364226344255
"Playing basketball",940,0.00156223981933192,0.747533966566279,0.752188885961477
"Playing basketball",945,0.00156471620290025,0.748718919611686,0.754797781390135
"Playing basketball",950,0.0016053044597128,0.768140457992441,0.76920933195794
"Playing basketball",955,0.00165259410085878,0.790768618269692,0.788281159427704
"Playing basketball",960,0.00168428843493228,0.80593440202098,0.80387350655734
"Playing basketball",965,0.00170306183256365,0.814917499381348,0.813835810396278
"Playing basketball",970,0.00171505350114916,0.820655529786505,0.820550131289204
"Playing basketball",975,0.00172638436606521,0.826077364699758,0.828146397196959
"Playing basketball",980,0.00175068718315677,0.837706297104613,0.840885836005238
"Playing basketball",985,0.00179492435440411,0.858873846211344,0.868423037543775
"Playing basketball",990,0.00189903088654673,0.908688969315369,0.893278403434298
"Playing basketball",995,0.00190651973681289,0.912272394776181,0.915393391039562
"Playing basketball",1000,0.00193357590384342,0.925218809027137,0.936004188709795
"Playing basketball",1005,0.00202825180600488,0.970521362326067,0.939979606948211
"Playing basketball",1010,0.00193144391530506,0.92419864949143,0.940455133190818
"Playing basketball",1015,0.00193655725077037,0.926645387754956,0.950281345748795
"Playing basketball",1020,0.00208985797194997,1,0.954457457746911
"Playing basketball",1025,0.00195762635815812,0.936726985485778,0.959019049480685
"Playing basketball",1030,0.00196515648731919,0.940330162956276,0.936733434984487
"Playing basketball",1035,0.00195013666460593,0.933143156511408,0.935975830230378
"Playing basketball",1040,0.00195287649915323,0.934454171223452,0.937277010856521
"Playing basketball",1045,0.00197331433543266,0.944233704834704,0.950552893438186
"Playing basketball",1050,0.00203337079174982,0.972970804256402,0.934405272462284
"Playing basketball",1055,0.00185163779587969,0.886011308295744,0.901449936354393
"Playing basketball",1060,0.00176669841978256,0.845367696511032,0.852278193575336
"Playing basketball",1065,0.00172508491582536,0.825455575919232,0.827684373472571
"Playing basketball",1070,0.00169744502287228,0.812229847987448,0.827571165035426
"Playing basketball",1075,0.00176598865111799,0.845028071199597,0.841982679352793
"Playing basketball",1080,0.00181543897007742,0.868690118871332,0.815424300234135
"Playing basketball",1085,0.00153093530190269,0.732554710631475,0.771758727961742
"Playing basketball",1090,0.00149222411817833,0.714031354382418,0.730112085602933
"Playing basketball",1095,0.00155433226746191,0.743750191794907,0.738085478669643
"Playing basketball",1100,0.00158092507909455,0.756474889831603,0.750561707109259
"Playing basketball",1105,0.00157044475457153,0.751460039701267,0.766767763930575
"Playing basketball",1110,0.00165593733858761,0.792368362258856,0.752973088739387
"Playing basketball",1115,0.00149443834333825,0.715090864258037,0.7445409101341
"Playing basketball",1120,0.00151757858753404,0.726163503885406,0.724787813633895
"Playing basketball",1125,0.00153209384001266,0.733109072758241,0.7341204041227
"Playing basketball",1130,0.00155294970923418,0.743088635724454,0.748955129842621
"Playing basketball",1135,0.00161058599695644,0.770667681045167,0.771161845051384
"Playing basketball",1140,0.00167132048244223,0.799729218384529,0.759816768549179
"Playing basketball",1145,0.00148182091352264,0.709053406217842,0.745324185656607
"Playing basketball",1150,0.00151972367727988,0.727189932367449,0.724582766042677
"Playing basketball",1155,0.00154128061905304,0.73750495954274,0.735608701390003
"Playing basketball",1160,0.00155094883017408,0.74213121225982,0.745093668004047
"Playing basketball",1165,0.00157919037655599,0.755644832209581,0.754638232856881
"Playing basketball",1170,0.0016011209738925,0.766138654101243,0.743927346423911
"Playing basketball",1175,0.0014837961359783,0.709998552960909,0.732370609074977
"Playing basketball",1180,0.00150673455752078,0.720974620162778,0.719765119412723
"Playing basketball",1185,0.00152208992470953,0.728322185114483,0.723727788694142
"Playing basketball",1190,0.00150864038394222,0.721886560805166,0.721476505652171
"Playing basketball",1195,0.00149261997208365,0.714220771036865,0.712163109000291
"Playing basketball",1200,0.00146369889599293,0.700381995158842,0.678133611261716
"Playing basketball",1205,0.00129528993255098,0.61979806758944,0.643951198260119
"Playing basketball",1210,0.00127831080714803,0.611673532032076,0.598920501968986
"Playing basketball",1215,0.00118137561711348,0.565289906285441,0.572320163878537
"Playing basketball",1220,0.00112851714670631,0.539997053318095,0.542790455776293
"Playing basketball",1225,0.00109317211948754,0.523084407725343,0.521083052415816
"Playing basketball",1230,0.0010452794472238,0.500167696204009,0.471142976572633
"Playing basketball",1235,0.000815414149844332,0.390176825788548,0.424221600637228
"Playing basketball",1240,0.000798995084827134,0.382320279919128,0.384372688161582
"Playing basketball",1245,0.000795443744991501,0.38062095877707,0.367781638256236
"Playing basketball",1250,0.000711395336121211,0.34040367607251,0.350350203553037
"Playing basketball",1255,0.000689707416496121,0.330025975809533,0.333454531982768
"Playing basketball",1260,0.000689515083223774,0.329933944066262,0.299398123682835
"Playing basketball",1265,0.000497876166976415,0.23823445117271,0.263308570958913
"Playing basketball",1270,0.000463441298103528,0.221757317637766,0.224040985337102
"Playing basketball",1275,0.000443324052670867,0.21213118720083,0.211688855302005
"Playing basketball",1280,0.000420433574703181,0.201178061067418,0.209494424983054
"Playing basketball",1285,0.000449683155015685,0.215174026680914,0.208406108746163
"Playing basketball",1290,0.000436500773579861,0.208866238490158,0.19810084091649
"Playing basketball",1295,0.000355823936322412,0.170262257578397,0.183697387912657
"Playing basketball",1300,0.000359379641764688,0.171963667669418,0.170869932901862
"Playing basketball",1305,0.00035607809623744,0.170383873457772,0.169677532420988
"Playing basketball",1310,0.000348348093370275,0.166685056135773,0.167154034345662
"Playing basketball",1315,0.00034355838405493,0.164393173443441,0.165678167339425
"Playing basketball",1320,0.00034682503895187,0.165956272439059,0.138383198503176
"Playing basketball",1325,0.000177220268720592,0.0848001496270264,0.111926971158261
"Playing basketball",1330,0.000177689111181458,0.0850244914086975,0.0828204817366508
"Playing basketball",1335,0.00016433975209218,0.0786368041742284,0.0781163131127334
"Playing basketball",1340,0.00014772713582032,0.0706876437552743,0.0713023347281063
"Playing basketball",1345,0.000134968370038035,0.0645825562548161,0.0671530553319128
"Playing basketball",1350,0.000138325538220232,0.0661889659856478,0.0621378774080439
"Playing basketball",1355,0.000116284107125485,0.0556421099836676,0.0614811157728838
"Playing basketball",1360,0.000130850754421305,0.062612271349336,0.0541864939554959
"Playing basketball",1365,9.2591367547947e-05,0.0443051005334842,0.0492338722501424
"Playing basketball",1370,8.52332792665281e-05,0.0407842448676069,0.0399137905416896
"Playing basketball",1375,7.24178132483989e-05,0.0346520262239775,0.039243097121546
"Playing basketball",1380,8.83864055754829e-05,0.0422930202730536,0.0382181008816961
"Playing basketball",1385,7.8806989577321e-05,0.0377092561480573,0.0392371775230561
"Playing basketball",1390,7.8806989577321e-05,0.0377092561480573,0.0373584330904368
"Playing basketball",1395,7.66074784861847e-05,0.0366567869751957,0.036389649522444
"Playing basketball",1400,7.27331293893299e-05,0.0348029054440791,0.0354208659544513
"Playing basketball",1405,7.27331293893299e-05,0.0348029054440791,0.0313878063010609
"Playing basketball",1410,5.13219128822215e-05,0.0245576080150245,0.0279727071580427
"Playing basketball",1415,5.13219128822215e-05,0.0245576080150245,0.0230879956788896
"Playing basketball",1420,4.21080697131789e-05,0.0201487710066198,0.0192949962208653
"Playing basketball",1425,2.75414224173593e-05,0.0131786096409515,0.0139213924448903
"Playing basketball",1430,1.76317068142559e-05,0.00843679668709943,0.0100174010050501
"Playing basketball",1435,1.76317068142559e-05,0.00843679668709943,0.00843679668709943
"Playing basketball",1440,1.76317068142559e-05,0.00843679668709943,0.00843679668709943
"Playing football",1440,6.61781740840748e-06,0.00684592592569327,0.00684592592569327
"Playing football",1445,6.61781740840748e-06,0.00684592592569327,0.00684592592569327
"Playing football",1450,6.61781740840748e-06,0.00684592592569327,0.00684592592569327
"Playing football",1455,6.61781740840748e-06,0.00684592592569327,0.00684592592569327
"Playing football",1460,6.61781740840748e-06,0.00684592592569327,0.00684592592569327
"Playing football",1465,6.61781740840748e-06,0.00684592592569327,0.00684592592569327
"Playing football",1470,6.61781740840748e-06,0.00684592592569327,0.00684592592569327
"Playing football",1475,6.61781740840748e-06,0.00684592592569327,0.00684592592569327
"Playing football",1480,6.61781740840748e-06,0.00684592592569327,0.00684592592569327
"Playing football",1485,6.61781740840748e-06,0.00684592592569327,0.00684592592569327
"Playing football",1490,6.61781740840748e-06,0.00684592592569327,0.00684592592569327
"Playing football",1495,6.61781740840748e-06,0.00684592592569327,0.00684592592569327
"Playing football",1500,6.61781740840748e-06,0.00684592592569327,0.00684592592569327
"Playing football",1505,6.61781740840748e-06,0.00684592592569327,0.00684592592569327
"Playing football",1510,6.61781740840748e-06,0.00684592592569327,0.00684592592569327
"Playing football",1515,6.61781740840748e-06,0.00684592592569327,0.00684592592569327
"Playing football",1520,6.61781740840748e-06,0.00684592592569327,0.00684592592569327
"Playing football",1525,6.61781740840748e-06,0.00684592592569327,0.00684592592569327
"Playing football",1530,6.61781740840748e-06,0.00684592592569327,0.00684592592569327
"Playing football",1535,6.61781740840748e-06,0.00684592592569327,0.00684592592569327
"Playing football",1540,6.61781740840748e-06,0.00684592592569327,0.00684592592569327
"Playing football",1545,6.61781740840748e-06,0.00684592592569327,0.00684592592569327
"Playing football",1550,6.61781740840748e-06,0.00684592592569327,0.00684592592569327
"Playing football",1555,6.61781740840748e-06,0.00684592592569327,0.00684592592569327
"Playing football",1560,6.61781740840748e-06,0.00684592592569327,0.00456395061712885
"Playing football",1565,0,0,0.00228197530856442
"Playing football",1570,0,0,0
"Playing football",1575,0,0,0
"Playing football",1580,0,0,0
"Playing football",1585,0,0,0
"Playing football",1590,0,0,0
"Playing football",1595,0,0,0
"Playing football",1600,0,0,0
"Playing football",1605,0,0,0
"Playing football",1610,0,0,0
"Playing football",1615,0,0,0
"Playing football",180,0,0,0
"Playing football",185,0,0,0
"Playing football",190,0,0,0
"Playing football",195,0,0,0
"Playing football",200,0,0,0
"Playing football",205,0,0,0
"Playing football",210,0,0,0
"Playing football",215,0,0,0
"Playing football",220,0,0,0
"Playing football",225,0,0,0
"Playing football",230,0,0,0
"Playing football",235,0,0,0
"Playing football",240,0,0,0
"Playing football",245,0,0,0
"Playing football",250,0,0,0
"Playing football",255,0,0,0
"Playing football",260,0,0,0
"Playing football",265,0,0,0
"Playing football",270,0,0,0
"Playing football",275,0,0,0
"Playing football",280,0,0,0
"Playing football",285,0,0,0
"Playing football",290,0,0,0
"Playing football",295,0,0,0
"Playing football",300,0,0,0
"Playing football",305,0,0,0
"Playing football",310,0,0,0
"Playing football",315,0,0,0
"Playing football",320,0,0,0
"Playing football",325,0,0,0
"Playing football",330,0,0,0
"Playing football",335,0,0,0
"Playing football",340,0,0,0.0021343908918341
"Playing football",345,6.18981684302799e-06,0.0064031726755023,0.0042687817836682
"Playing football",350,6.18981684302799e-06,0.0064031726755023,0.0064031726755023
"Playing football",355,6.18981684302799e-06,0.0064031726755023,0.0064031726755023
"Playing football",360,6.18981684302799e-06,0.0064031726755023,0.0064031726755023
"Playing football",365,6.18981684302799e-06,0.0064031726755023,0.0064031726755023
"Playing football",370,6.18981684302799e-06,0.0064031726755023,0.0064031726755023
"Playing football",375,6.18981684302799e-06,0.0064031726755023,0.0064031726755023
"Playing football",380,6.18981684302799e-06,0.0064031726755023,0.0064031726755023
"Playing football",385,6.18981684302799e-06,0.0064031726755023,0.00909473850187744
"Playing football",390,1.39954627300844e-05,0.0144778701546277,0.0117863043282526
"Playing football",395,1.39954627300844e-05,0.0144778701546277,0.0144778701546277
"Playing football",400,1.39954627300844e-05,0.0144778701546277,0.0144778701546277
"Playing football",405,1.39954627300844e-05,0.0144778701546277,0.0153812597427157
"Playing football",410,1.66153277742788e-05,0.0171880389188917,0.0162846493308037
"Playing football",415,1.66153277742788e-05,0.0171880389188917,0.0171880389188917
"Playing football",420,1.66153277742788e-05,0.0171880389188917,0.0220580910752206
"Playing football",425,3.07386689949518e-05,0.0317981953878785,0.0337759581966254
"Playing football",430,5.05975995080699e-05,0.052341640283106,0.0467968452270114
"Playing football",435,5.43764080713327e-05,0.0562507000100497,0.053001038179795
"Playing football",440,4.87310705665007e-05,0.0504107742462292,0.0554437851731292
"Playing football",445,5.76816610735706e-05,0.0596698812631088,0.0558740467986477
"Playing football",450,5.56241835686572e-05,0.0575414848866052,0.0582509503454397
"Playing football",455,5.56241835686572e-05,0.0575414848866052,0.0616566435607739
"Playing football",460,6.75583042447504e-05,0.0698869609091114,0.0657718022349426
"Playing football",465,6.75583042447504e-05,0.0698869609091114,0.0786014145720569
"Playing football",470,9.28305597941242e-05,0.096030321897948,0.0900303515615851
"Playing football",475,0.000100702667325731,0.104173771877696,0.102573704988939
"Playing football",480,0.00010393451846574,0.107517021191172,0.104268213861513
"Playing football",485,9.77447016227119e-05,0.10111384851567,0.10945123593842
"Playing football",490,0.000115733633524176,0.119722838108418,0.113519841577502
"Playing football",495,0.000115733633524176,0.119722838108418,0.129477117024612
"Playing football",500,0.000144021422868689,0.148985674857,0.139231395940806
"Playing football",505,0.000144021422868689,0.148985674857,0.150463194741122
"Playing football",510,0.000148306288166624,0.153418234509367,0.153073552147255
"Playing football",515,0.000151591561169327,0.1568167470754,0.155683909553389
"Playing football",520,0.000151591561169327,0.1568167470754,0.162774528865552
"Playing football",525,0.000168869360757424,0.174690092445857,0.167429290746723
"Playing football",530,0.000165090552194162,0.170781032718913,0.173524520652104
"Playing football",535,0.000169267965653059,0.175102436791542,0.175072638503963
"Playing football",540,0.000173358962915629,0.179334446001434,0.176004075016512
"Playing football",545,0.000167791754413326,0.173575342256559,0.172953327853158
"Playing football",550,0.000160420679878092,0.165950195301482,0.168491910953174
"Playing football",555,0.000160420679878092,0.165950195301482,0.164129454541748
"Playing football",560,0.000155140460652783,0.160487973022281,0.164997115777574
"Playing football",565,0.00016293693130706,0.168553179008958,0.165864777013399
"Playing football",570,0.00016293693130706,0.168553179008958,0.168553179008958
"Playing football",575,0.00016293693130706,0.168553179008958,0.168553179008958
"Playing football",580,0.00016293693130706,0.168553179008958,0.168015512952385
"Playing football",585,0.000161377678770125,0.166940180839238,0.170028354765562
"Playing football",590,0.000168774251080689,0.174591704448491,0.17204119657874
"Playing football",595,0.000168774251080689,0.174591704448491,0.176094332549644
"Playing football",600,0.000173131931187417,0.179099588751951,0.171884437476262
"Playing football",605,0.000156565391151473,0.161962019228346,0.162106974784888
"Playing football",610,0.000140419227883817,0.145259316374367,0.15082688399236
"Playing football",615,0.000140419227883817,0.145259316374367,0.145414955911617
"Playing football",620,0.000140870588612911,0.145726234986116,0.138672489916355
"Playing football",625,0.000120865813492534,0.125031918388582,0.134637020382156
"Playing football",630,0.00012871620882209,0.13315290777177,0.130094529107172
"Playing football",635,0.000127697186725387,0.132098761161165,0.134405422580411
"Playing football",640,0.000133367572721005,0.137964598808299,0.137907896157961
